Year	District ID	Name of district	Title of respondent	Type of school	 Number of Male teachers	Number of female teachers	 Number of teacher's who provide special needs education	Total Number of Teachers	Number of Absent Teachers	Present Teachers
2012	102	Kampala	Headteacher	Day	4.0	11.0		15.0	0.0	15.0
2012	102	Kampala	Headteacher	Day	10.0	7.0		17.0	0.0	17.0
2012	102	Kampala	Headteacher	Day	6.0	16.0		22.0	2.0	20.0
2012	102	Kampala	Deputy HM	Day	9.0	7.0		16.0	0.0	16.0
2012	102	Kampala	Deputy HM	Day	5.0	7.0		12.0	0.0	12.0
2012	102	Kampala	Headteacher	Day	4.0	9.0		13.0	0.0	13.0
2012	102	Kampala	Headteacher	Day	5.0	7.0		12.0	3.0	9.0
2012	102	Kampala	Headteacher	Day	10.0	21.0		31.0	16.0	15.0
2012	102	Kampala	Deputy HM	Both	8.0	27.0		35.0	0.0	35.0
2012	102	Kampala	Deputy HM	Day	15.0	18.0		33.0	11.0	22.0
2012	102	Kampala	Headteacher	Day	8.0	21.0		29.0	15.0	14.0
2012	102	Kampala	Deputy HM	Day	4.0	9.0		13.0	0.0	13.0
2012	102	Kampala	Headteacher	Both	9.0	22.0		31.0	9.0	22.0
2012	102	Kampala	Headteacher	Day	6.0	13.0		19.0	0.0	19.0
2012	102	Kampala	Headteacher	Day	7.0	19.0		26.0	4.0	22.0
2012	102	Kampala	Headteacher	Day	6.0	10.0		16.0	80.0	-64.0
2012	102	Kampala	Headteacher	Day	0.0	0.0		0.0	3.0	-3.0
2012	102	Kampala	Headteacher	Day	8.0	20.0		28.0	0.0	28.0
2012	102	Kampala	Deputy HM	Day	4.0	15.0		19.0	2.0	17.0
2012	102	Kampala	Headteacher	Day	2.0	11.0		13.0	2.0	11.0
2012	102	Kampala	Headteacher	Day	10.0	3.0		13.0	0.0	13.0
2012	102	Kampala	Deputy HM	Day	14.0	28.0		42.0	1.0	41.0
2012	102	Kampala	Deputy HM	Day	15.0	18.0		33.0	11.0	22.0
2012	102	Kampala	Headteacher	Day	7.0	9.0		16.0	0.0	16.0
2012	102	Kampala	Headteacher	Both	4.0	14.0		18.0	0.0	18.0
2012	103	Kiboga	Headteacher	Day	6.0	9.0		15.0	1.0	14.0
2012	103	Kiboga	Headteacher	Day	7.0	3.0		10.0	2.0	8.0
2012	103	Kiboga	Deputy HM	Day	9.0	4.0		13.0	0.0	13.0
2012	103	Kiboga	Deputy HM	Day	10.0	5.0		15.0	0.0	15.0
2012	103	Kiboga	Headteacher	Day	7.0	2.0		9.0	38.0	-29.0
2012	103	Kiboga	Headteacher	Day	6.0	3.0		9.0	2.0	7.0
2012	103	Kiboga	Headteacher	Day	4.0	4.0		8.0	6.0	2.0
2012	103	Kiboga	Headteacher	Day	8.0	2.0		10.0	9.0	1.0
2012	103	Kiboga	Headteacher	Day	7.0	9.0		16.0	3.0	13.0
2012	103	Kiboga	Headteacher	Both	9.0	6.0		15.0	0.0	15.0
2012	103	Kiboga	Deputy HM	Day	5.0	0.0		5.0	2.0	3.0
2012	103	Kiboga	Headteacher	Day	3.0	6.0		9.0	1.0	8.0
2012	103	Kiboga	Headteacher	Day	7.0	2.0		9.0	8.0	1.0
2012	103	Kiboga	Headteacher	Day	8.0	2.0		10.0	6.0	4.0
2012	103	Kiboga	Headteacher	Day	9.0	2.0		11.0	16.0	-5.0
2012	103	Kiboga	Deputy HM	Day	5.0	1.0		6.0	6.0	0.0
2012	103	Kiboga	Deputy HM	Day	6.0	5.0		11.0	2.0	9.0
2012	103	Kiboga	Headteacher	Day	7.0	4.0		11.0	16.0	-5.0
2012	103	Kiboga	Headteacher	Day	7.0	3.0		10.0	0.0	10.0
2012	103	Kiboga	Deputy HM	Day	5.0	8.0		13.0	0.0	13.0
2012	103	Kiboga	Headteacher	Day	5.0	7.0		12.0	4.0	8.0
2012	103	Kiboga	Deputy HM	Day	3.0	1.0		4.0	0.0	4.0
2012	103	Kiboga	Deputy HM	Both	5.0	3.0		8.0	0.0	8.0
2012	103	Kiboga	Headteacher	Day	7.0	3.0		10.0	37.0	-27.0
2012	103	Kiboga	Headteacher	Day	7.0	9.0		16.0	24.0	-8.0
2012	103	Kiboga	Headteacher	Day	9.0	0.0		9.0	18.0	-9.0
2012	103	Kiboga	Deputy HM	Day	6.0	3.0		9.0	7.0	2.0
2012	103	Kiboga	Deputy HM	Boarding	6.0	1.0		7.0	0.0	7.0
2012	103	Kiboga	Deputy HM	Day	8.0	1.0		9.0	12.0	-3.0
2012	104	Luwero	Senior teacher	Day	6.0	5.0		11.0	3.0	8.0
2012	104	Luwero	Headteacher	Day	7.0	6.0		13.0	0.0	13.0
2012	104	Luwero	Deputy HM	Day	4.0	5.0		9.0	1.0	8.0
2012	104	Luwero	Headteacher	Day	5.0	6.0		11.0	1.0	10.0
2012	104	Luwero	Headteacher	Day	5.0	3.0		8.0	5.0	3.0
2012	104	Luwero	Headteacher	Day	6.0	2.0		8.0	0.0	8.0
2012	104	Luwero	Headteacher	Day	6.0	5.0		11.0	1.0	10.0
2012	104	Luwero	Headteacher	Day	6.0	8.0		14.0	3.0	11.0
2012	104	Luwero	Deputy HM	Day	5.0	5.0		10.0	2.0	8.0
2012	104	Luwero	Deputy HM	Day	3.0	8.0		11.0	11.0	0.0
2012	104	Luwero	Headteacher	Day	5.0	7.0		12.0	2.0	10.0
2012	104	Luwero	Deputy HM	Day	2.0	12.0		14.0	24.0	-10.0
2012	104	Luwero	Headteacher	Day	5.0	7.0		12.0	3.0	9.0
2012	104	Luwero	Headteacher	Day	3.0	5.0		8.0	4.0	4.0
2012	104	Luwero	Headteacher	Day	2.0	7.0		9.0	4.0	5.0
2012	104	Luwero	Headteacher	Boarding	5.0	6.0		11.0	0.0	11.0
2012	104	Luwero	Headteacher	Day	3.0	3.0		6.0	0.0	6.0
2012	104	Luwero	Headteacher	Day	7.0	4.0		11.0	5.0	6.0
2012	104	Luwero	Headteacher	Day	7.0	6.0		13.0	0.0	13.0
2012	104	Luwero	Headteacher	Day	9.0	21.0		30.0	9.0	21.0
2012	104	Luwero	Senior teacher	Day	7.0	8.0		15.0	5.0	10.0
2012	104	Luwero	Deputy HM	Day	7.0	7.0		14.0	0.0	14.0
2012	104	Luwero	Deputy HM	Day	5.0	4.0		9.0	0.0	9.0
2012	104	Luwero	Senior teacher	Day	7.0	9.0		16.0	0.0	16.0
2012	104	Luwero	Headteacher	Day	5.0	11.0		16.0	0.0	16.0
2012	104	Luwero	Headteacher	Day	6.0	5.0		11.0	3.0	8.0
2012	104	Luwero	Deputy HM	Day	4.0	5.0		9.0	3.0	6.0
2012	104	Luwero	Deputy HM	Both	8.0	5.0		13.0	0.0	13.0
2012	104	Luwero	Deputy HM	Day	5.0	5.0		10.0	1.0	9.0
2012	104	Luwero	Headteacher	Day	5.0	10.0		15.0	4.0	11.0
2012	105	Masaka	Headteacher	Day	5.0	3.0		8.0	2.0	6.0
2012	105	Masaka	Headteacher	Day	2.0	10.0		12.0	12.0	0.0
2012	105	Masaka	Headteacher	Day	5.0	5.0		10.0	2.0	8.0
2012	105	Masaka	Senior teacher	Day	7.0	10.0		17.0	64.0	-47.0
2012	105	Masaka	Headteacher	Day	6.0	9.0		15.0	5.0	10.0
2012	105	Masaka	Headteacher	Day	5.0	6.0		11.0	5.0	6.0
2012	105	Masaka	Headteacher	Day	7.0	7.0		14.0	5.0	9.0
2012	105	Masaka	Headteacher	Day	7.0	9.0		16.0	4.0	12.0
2012	105	Masaka	Headteacher	Day	2.0	4.0		6.0	0.0	6.0
2012	105	Masaka	Headteacher	Day	2.0	6.0		8.0	8.0	0.0
2012	105	Masaka	Deputy HM	Both	1.0	11.0		12.0	0.0	12.0
2012	105	Masaka	Headteacher	Day	8.0	4.0		12.0	1.0	11.0
2012	105	Masaka	Headteacher	Day	4.0	3.0		7.0	1.0	6.0
2012	105	Masaka	Headteacher	Day	4.0	8.0		12.0	5.0	7.0
2012	105	Masaka	Headteacher	Day	2.0	12.0		14.0	11.0	3.0
2012	105	Masaka	Headteacher	Day	6.0	3.0		9.0	7.0	2.0
2012	105	Masaka	Headteacher	Day	4.0	7.0		11.0	0.0	11.0
2012	105	Masaka	Deputy HM	Day	6.0	13.0		19.0	0.0	19.0
2012	105	Masaka	Headteacher	Day	5.0	9.0		14.0	8.0	6.0
2012	105	Masaka	Deputy HM	Day	6.0	2.0		8.0	5.0	3.0
2012	105	Masaka	Headteacher	Day	5.0	5.0		10.0	0.0	10.0
2012	105	Masaka	Deputy HM	Day	6.0	5.0		11.0	11.0	0.0
2012	105	Masaka	Headteacher	Day	7.0	7.0		14.0	6.0	8.0
2012	105	Masaka	Deputy HM	Day	5.0	5.0		10.0	8.0	2.0
2012	105	Masaka	Headteacher	Day	4.0	3.0		7.0	1.0	6.0
2012	105	Masaka	Headteacher	Day	3.0	10.0		13.0	14.0	-1.0
2012	105	Masaka	Senior teacher	Day	4.0	5.0		9.0	7.0	2.0
2012	105	Masaka	Headteacher	Day	2.0	9.0		11.0	1.0	10.0
2012	105	Masaka	Headteacher	Day	6.0	4.0		10.0	8.0	2.0
2012	105	Masaka	Headteacher	Day	3.0	16.0		19.0	6.0	13.0
2012	106	Mpigi	Headteacher	Day	6.0	5.0		11.0	0.0	11.0
2012	106	Mpigi	Headteacher	Day	4.0	5.0		9.0	0.0	9.0
2012	106	Mpigi	Headteacher	Day	4.0	8.0		12.0	1.0	11.0
2012	106	Mpigi	Headteacher	Boarding	2.0	9.0		11.0	6.0	5.0
2012	106	Mpigi	Deputy HM	Day	7.0	3.0		10.0	2.0	8.0
2012	106	Mpigi	Deputy HM	Day	2.0	1.0		3.0	4.0	-1.0
2012	106	Mpigi	Headteacher	Day	2.0	7.0		9.0	2.0	7.0
2012	106	Mpigi	Headteacher	Day	6.0	8.0		14.0	10.0	4.0
2012	106	Mpigi	Headteacher	Day	3.0	2.0		5.0	4.0	1.0
2012	106	Mpigi	Headteacher	Day	6.0	3.0		9.0	1.0	8.0
2012	106	Mpigi	Headteacher	Day	5.0	3.0		8.0	4.0	4.0
2012	106	Mpigi	Headteacher	Day	5.0	5.0		10.0	0.0	10.0
2012	106	Mpigi	Deputy HM	Both	6.0	8.0		14.0	0.0	14.0
2012	106	Mpigi	Headteacher	Day	5.0	5.0		10.0	0.0	10.0
2012	106	Mpigi	Deputy HM	Day	1.0	7.0		8.0	5.0	3.0
2012	106	Mpigi	Headteacher	Day	3.0	3.0		6.0	4.0	2.0
2012	106	Mpigi	Headteacher	Day	0.0	0.0		0.0	0.0	0.0
2012	106	Mpigi	Deputy HM	Day	7.0	7.0		14.0	58.0	-44.0
2012	106	Mpigi	Deputy HM	Day	3.0	5.0		8.0	0.0	8.0
2012	106	Mpigi	Headteacher	Day	4.0	7.0		11.0	0.0	11.0
2012	106	Mpigi	Deputy HM	Day	4.0	6.0		10.0	1.0	9.0
2012	106	Mpigi	Senior teacher	Day	4.0	11.0		15.0	1.0	14.0
2012	106	Mpigi	Headteacher	Day	5.0	6.0		11.0	5.0	6.0
2012	106	Mpigi	Deputy HM	Day	4.0	4.0		8.0	7.0	1.0
2012	106	Mpigi	Deputy HM	Day	2.0	2.0		4.0	15.0	-11.0
2012	106	Mpigi	Deputy HM	Day	8.0	7.0		15.0	3.0	12.0
2012	106	Mpigi	Headteacher	Day	2.0	5.0		7.0	33.0	-26.0
2012	106	Mpigi	Headteacher	Day	4.0	6.0		10.0	1.0	9.0
2012	106	Mpigi	Headteacher	Day	3.0	5.0		8.0	0.0	8.0
2012	106	Mpigi	Headteacher	Day	3.0	5.0		8.0	35.0	-27.0
2012	107	Mubende	Headteacher	Day	5.0	3.0		8.0	1.0	7.0
2012	107	Mubende	Headteacher	Day	3.0	3.0		6.0	10.0	-4.0
2012	107	Mubende	Deputy HM	Day	6.0	1.0		7.0	5.0	2.0
2012	107	Mubende	Deputy HM	Day	3.0	2.0		5.0	3.0	2.0
2012	107	Mubende	Headteacher	Day	5.0	2.0		7.0	8.0	-1.0
2012	107	Mubende	Headteacher	Day	6.0	1.0		7.0	0.0	7.0
2012	107	Mubende	Senior teacher	Day	8.0	0.0		8.0	2.0	6.0
2012	107	Mubende	Headteacher	Day	5.0	4.0		9.0	0.0	9.0
2012	107	Mubende	Headteacher	Day	3.0	5.0		8.0	5.0	3.0
2012	107	Mubende	Headteacher	Day	8.0	4.0		12.0	0.0	12.0
2012	107	Mubende	Deputy HM	Day	7.0	15.0		22.0	6.0	16.0
2012	107	Mubende	Headteacher	Day	3.0	4.0		7.0	3.0	4.0
2012	107	Mubende	Headteacher	Day	3.0	4.0		7.0	2.0	5.0
2012	107	Mubende	Headteacher	Day	7.0	11.0		18.0	7.0	11.0
2012	107	Mubende	Headteacher	Day	8.0	1.0		9.0	1.0	8.0
2012	107	Mubende	Headteacher	Day	5.0	6.0		11.0	10.0	1.0
2012	107	Mubende	Headteacher	Day	2.0	4.0		6.0	1.0	5.0
2012	107	Mubende	Deputy HM	Day	4.0	4.0		8.0	3.0	5.0
2012	107	Mubende	Headteacher	Day	1.0	8.0		9.0	13.0	-4.0
2012	107	Mubende	Deputy HM	Day	5.0	0.0		5.0	0.0	5.0
2012	107	Mubende	Deputy HM	Day	4.0	1.0		5.0	7.0	-2.0
2012	107	Mubende	Deputy HM	Day	3.0	5.0		8.0	7.0	1.0
2012	107	Mubende	Headteacher	Day	5.0	5.0		10.0	5.0	5.0
2012	107	Mubende	Headteacher	Day	4.0	4.0		8.0	0.0	8.0
2012	107	Mubende	Headteacher	Day	7.0	2.0		9.0	6.0	3.0
2012	107	Mubende	Deputy HM	Day	6.0	2.0		8.0	1.0	7.0
2012	107	Mubende	Headteacher	Day	5.0	3.0		8.0	1.0	7.0
2012	107	Mubende	Deputy HM	Day	2.0	8.0		10.0	8.0	2.0
2012	108	Mukono	Headteacher	Day	4.0	7.0		11.0	2.0	9.0
2012	108	Mukono	Senior teacher	Day	6.0	1.0		7.0	0.0	7.0
2012	108	Mukono	Headteacher	Day	3.0	4.0		7.0	0.0	7.0
2012	108	Mukono	Senior teacher	Both	4.0	6.0		10.0	0.0	10.0
2012	108	Mukono	Deputy HM	Boarding	4.0	5.0		9.0	1.0	8.0
2012	108	Mukono	Deputy HM	Day	2.0	4.0		6.0	5.0	1.0
2012	108	Mukono	Senior teacher	Day	4.0	5.0		9.0	0.0	9.0
2012	108	Mukono	Headteacher	Day	2.0	3.0		5.0	9.0	-4.0
2012	108	Mukono	Deputy HM	Day	3.0	3.0		6.0	10.0	-4.0
2012	108	Mukono	Headteacher	Day	4.0	3.0		7.0	4.0	3.0
2012	108	Mukono	Headteacher	Day	7.0	3.0		10.0	5.0	5.0
2012	108	Mukono	Headteacher	Day	3.0	4.0		7.0	0.0	7.0
2012	108	Mukono	Headteacher	Day	4.0	10.0		14.0	0.0	14.0
2012	108	Mukono	Headteacher	Day	4.0	3.0		7.0	0.0	7.0
2012	108	Mukono	Deputy HM	Day	2.0	1.0		3.0	5.0	-2.0
2012	108	Mukono	Deputy HM	Day	9.0	9.0		18.0	0.0	18.0
2012	108	Mukono	Headteacher	Day	3.0	9.0		12.0	8.0	4.0
2012	108	Mukono	Headteacher	Day	4.0	4.0		8.0	0.0	8.0
2012	108	Mukono	Deputy HM	Day	1.0	6.0		7.0	0.0	7.0
2012	108	Mukono	Headteacher	Day	2.0	7.0		9.0	0.0	9.0
2012	108	Mukono	Headteacher	Day	5.0	3.0		8.0	45.0	-37.0
2012	108	Mukono	Deputy HM	Day	13.0	13.0		26.0	6.0	20.0
2012	108	Mukono	Headteacher	Day	8.0	9.0		17.0	6.0	11.0
2012	108	Mukono	Headteacher	Day	4.0	4.0		8.0	9.0	-1.0
2012	108	Mukono	Headteacher	Day	4.0	3.0		7.0	1.0	6.0
2012	108	Mukono	Headteacher	Day	3.0	8.0		11.0	55.0	-44.0
2012	108	Mukono	Deputy HM	Day	5.0	5.0		10.0	7.0	3.0
2012	109	Nakasongola	Headteacher	Day	6.0	5.0		11.0	5.0	6.0
2012	109	Nakasongola	Headteacher	Day	4.0	3.0		7.0	0.0	7.0
2012	109	Nakasongola	Headteacher	Day	5.0	2.0		7.0	5.0	2.0
2012	109	Nakasongola	Headteacher	Day	5.0	3.0		8.0	15.0	-7.0
2012	109	Nakasongola	Senior teacher	Day	7.0	4.0		11.0	4.0	7.0
2012	109	Nakasongola	Headteacher	Day	7.0	2.0		9.0	0.0	9.0
2012	109	Nakasongola	Senior teacher	Day	6.0	4.0		10.0	0.0	10.0
2012	109	Nakasongola	Headteacher	Both	4.0	9.0		13.0	0.0	13.0
2012	109	Nakasongola	Headteacher	Day	0.0	0.0		0.0	9.0	-9.0
2012	109	Nakasongola	Headteacher	Day	7.0	0.0		7.0	12.0	-5.0
2012	109	Nakasongola	Headteacher	Day	5.0	2.0		7.0	0.0	7.0
2012	109	Nakasongola	Headteacher	Day	3.0	6.0		9.0	13.0	-4.0
2012	109	Nakasongola	Senior teacher	Day	4.0	2.0		6.0	9.0	-3.0
2012	109	Nakasongola	Headteacher	Day	3.0	3.0		6.0	1.0	5.0
2012	109	Nakasongola	Deputy HM	Day	2.0	3.0		5.0	20.0	-15.0
2012	109	Nakasongola	Deputy HM	Day	4.0	3.0		7.0	3.0	4.0
2012	109	Nakasongola	Headteacher	Day	5.0	3.0		8.0	3.0	5.0
2012	109	Nakasongola	Headteacher	Day	4.0	4.0		8.0	8.0	0.0
2012	109	Nakasongola	Headteacher	Day	4.0	7.0		11.0	3.0	8.0
2012	109	Nakasongola	Headteacher	Day	3.0	5.0		8.0	1.0	7.0
2012	109	Nakasongola	Senior teacher	Day	3.0	1.0		4.0	0.0	4.0
2012	109	Nakasongola	Deputy HM	Day	5.0	4.0		9.0	13.0	-4.0
2012	109	Nakasongola	Headteacher	Day	7.0	2.0		9.0	0.0	9.0
2012	109	Nakasongola	Deputy HM	Day	6.0	5.0		11.0	10.0	1.0
2012	109	Nakasongola	Headteacher	Day	12.0	8.0		20.0	9.0	11.0
2012	109	Nakasongola	Deputy HM	Day	5.0	3.0		8.0	6.0	2.0
2012	109	Nakasongola	Headteacher	Day	11.0	7.0		18.0	6.0	12.0
2012	109	Nakasongola	Headteacher	Day	4.0	4.0		8.0	5.0	3.0
2012	110	Rakai	Headteacher	Both	6.0	10.0		16.0	12.0	4.0
2012	110	Rakai	Headteacher	Day	5.0	3.0		8.0	15.0	-7.0
2012	110	Rakai	Deputy HM	Day	5.0	3.0		8.0	8.0	0.0
2012	110	Rakai	Deputy HM	Day	7.0	1.0		8.0	0.0	8.0
2012	110	Rakai	Headteacher	Day	4.0	6.0		10.0	2.0	8.0
2012	110	Rakai	Headteacher	Day	3.0	2.0		5.0	6.0	-1.0
2012	110	Rakai	Headteacher	Day	8.0	8.0		16.0	3.0	13.0
2012	110	Rakai	Headteacher	Day	3.0	6.0		9.0	7.0	2.0
2012	110	Rakai	Headteacher	Day	6.0	3.0		9.0	15.0	-6.0
2012	110	Rakai	Headteacher	Day	6.0	5.0		11.0	15.0	-4.0
2012	110	Rakai	Deputy HM	Day	1.0	6.0		7.0	11.0	-4.0
2012	110	Rakai	Deputy HM	Day	9.0	5.0		14.0	5.0	9.0
2012	110	Rakai	Headteacher	Day	5.0	3.0		8.0	37.0	-29.0
2012	110	Rakai	Headteacher	Both	5.0	7.0		12.0	3.0	9.0
2012	110	Rakai	Headteacher	Both	8.0	9.0		17.0	9.0	8.0
2012	110	Rakai	Headteacher	Day	7.0	7.0		14.0	8.0	6.0
2012	110	Rakai	Deputy HM	Day	5.0	7.0		12.0	2.0	10.0
2012	110	Rakai	Deputy HM	Day	6.0	11.0		17.0	22.0	-5.0
2012	110	Rakai	Headteacher	Day	5.0	13.0		18.0	12.0	6.0
2012	110	Rakai	Headteacher	Day	5.0	8.0		13.0	7.0	6.0
2012	110	Rakai	Senior teacher	Day	11.0	6.0		17.0	3.0	14.0
2012	110	Rakai	Headteacher	Day	9.0	3.0		12.0	13.0	-1.0
2012	110	Rakai	Deputy HM	Day	2.0	7.0		9.0	8.0	1.0
2012	110	Rakai	Deputy HM	Day	8.0	5.0		13.0	10.0	3.0
2012	110	Rakai	Headteacher	Day	4.0	5.0		9.0	9.0	0.0
2012	110	Rakai	Senior teacher	Boarding	4.0	7.0		11.0	6.0	5.0
2012	110	Rakai	Deputy HM	Day	4.0	3.0		7.0	7.0	0.0
2012	110	Rakai	Headteacher	Day	5.0	5.0		10.0	6.0	4.0
2012	110	Rakai	Headteacher	Day	3.0	13.0		16.0	22.0	-6.0
2012	110	Rakai	Headteacher	Day	4.0	9.0		13.0	8.0	5.0
2012	111	Ssembabule	Headteacher	Day	6.0	3.0		9.0	5.0	4.0
2012	111	Ssembabule	Headteacher	Day	11.0	1.0		12.0	3.0	9.0
2012	111	Ssembabule	Senior teacher	Day	6.0	1.0		7.0	11.0	-4.0
2012	111	Ssembabule	Deputy HM	Day	10.0	2.0		12.0	13.0	-1.0
2012	111	Ssembabule	Headteacher	Day	2.0	5.0		7.0	5.0	2.0
2012	111	Ssembabule	Headteacher	Boarding	7.0	4.0		11.0	0.0	11.0
2012	111	Ssembabule	Headteacher	Both	4.0	9.0		13.0	0.0	13.0
2012	111	Ssembabule	Headteacher	Day	4.0	3.0		7.0	6.0	1.0
2012	111	Ssembabule	Headteacher	Day	7.0	7.0		14.0	11.0	3.0
2012	111	Ssembabule	Headteacher	Day	1.0	3.0		4.0	0.0	4.0
2012	111	Ssembabule	Headteacher	Day	8.0	9.0		17.0	19.0	-2.0
2012	111	Ssembabule	Deputy HM	Day	9.0	5.0		14.0	0.0	14.0
2012	111	Ssembabule	Headteacher	Day	6.0	8.0		14.0	70.0	-56.0
2012	111	Ssembabule	Headteacher	Day	9.0	10.0		19.0	7.0	12.0
2012	111	Ssembabule	Headteacher	Day	5.0	6.0		11.0	0.0	11.0
2012	111	Ssembabule	Headteacher	Day	6.0	5.0		11.0	3.0	8.0
2012	111	Ssembabule	Headteacher	Day	2.0	4.0		6.0	1.0	5.0
2012	111	Ssembabule	Headteacher	Day	4.0	5.0		9.0	3.0	6.0
2012	111	Ssembabule	Headteacher	Boarding	6.0	6.0		12.0	0.0	12.0
2012	111	Ssembabule	Headteacher	Day	6.0	6.0		12.0	5.0	7.0
2012	111	Ssembabule	Headteacher	Day	5.0	8.0		13.0	4.0	9.0
2012	111	Ssembabule	Headteacher	Day	3.0	5.0		8.0	6.0	2.0
2012	111	Ssembabule	Headteacher	Day	8.0	2.0		10.0	5.0	5.0
2012	111	Ssembabule	Headteacher	Day	6.0	5.0		11.0	7.0	4.0
2012	111	Ssembabule	Senior teacher	Day	4.0	5.0		9.0	4.0	5.0
2012	111	Ssembabule	Headteacher	Day	5.0	3.0		8.0	5.0	3.0
2012	111	Ssembabule	Deputy HM	Day	7.0	5.0		12.0	0.0	12.0
2012	111	Ssembabule	Headteacher	Day	4.0	0.0		4.0	0.0	4.0
2012	111	Ssembabule	Senior teacher	Day	4.0	1.0		5.0	0.0	5.0
2012	112	Kayunga	Deputy HM	Day	10.0	7.0		17.0	4.0	13.0
2012	112	Kayunga	Senior teacher	Day	5.0	2.0		7.0	0.0	7.0
2012	112	Kayunga	Headteacher	Day	8.0	1.0		9.0	0.0	9.0
2012	112	Kayunga	Headteacher	Day	5.0	2.0		7.0	0.0	7.0
2012	112	Kayunga	Deputy HM	Day	10.0	6.0		16.0	6.0	10.0
2012	112	Kayunga	Headteacher	Day	11.0	7.0		18.0	6.0	12.0
2012	112	Kayunga	Headteacher	Day	7.0	3.0		10.0	8.0	2.0
2012	112	Kayunga	Headteacher	Day	4.0	1.0		5.0	0.0	5.0
2012	112	Kayunga	Headteacher	Day	5.0	3.0		8.0	0.0	8.0
2012	112	Kayunga	Headteacher	Day	11.0	2.0		13.0	5.0	8.0
2012	112	Kayunga	Headteacher	Day	7.0	7.0		14.0	0.0	14.0
2012	112	Kayunga	Deputy HM	Day	3.0	5.0		8.0	6.0	2.0
2012	112	Kayunga	Deputy HM	Day	7.0	6.0		13.0	7.0	6.0
2012	112	Kayunga	Headteacher	Day	4.0	7.0		11.0	5.0	6.0
2012	112	Kayunga	Deputy HM	Day	4.0	7.0		11.0	44.0	-33.0
2012	112	Kayunga	Headteacher	Day	8.0	8.0		16.0	8.0	8.0
2012	112	Kayunga	Headteacher	Day	9.0	7.0		16.0	0.0	16.0
2012	112	Kayunga	Headteacher	Day	6.0	4.0		10.0	1.0	9.0
2012	112	Kayunga	Headteacher	Both	10.0	10.0		20.0	8.0	12.0
2012	112	Kayunga	Headteacher	Day	5.0	2.0		7.0	2.0	5.0
2012	112	Kayunga	Headteacher	Day	6.0	2.0		8.0	4.0	4.0
2012	112	Kayunga	Senior teacher	Day	4.0	2.0		6.0	8.0	-2.0
2012	112	Kayunga	Deputy HM	Day	7.0	6.0		13.0	0.0	13.0
2012	112	Kayunga	Headteacher	Day	6.0	3.0		9.0	5.0	4.0
2012	112	Kayunga	Headteacher	Day	13.0	12.0		25.0	0.0	25.0
2012	112	Kayunga	Headteacher	Day	6.0	6.0		12.0	7.0	5.0
2012	112	Kayunga	Headteacher	Day	6.0	7.0		13.0	2.0	11.0
2012	112	Kayunga	Headteacher	Day	9.0	11.0		20.0	2.0	18.0
2012	112	Kayunga	Headteacher	Day	4.0	2.0		6.0	0.0	6.0
2012	113	Wakiso	Headteacher	Day	3.0	6.0		9.0	0.0	9.0
2012	113	Wakiso	Headteacher	Day	0.0	8.0		8.0	0.0	8.0
2012	113	Wakiso	Headteacher	Day	2.0	5.0		7.0	5.0	2.0
2012	113	Wakiso	Headteacher	Day	2.0	6.0		8.0	5.0	3.0
2012	113	Wakiso	Headteacher	Day	4.0	7.0		11.0	6.0	5.0
2012	113	Wakiso	Deputy HM	Day	4.0	15.0		19.0	6.0	13.0
2012	113	Wakiso	Headteacher	Day	4.0	14.0		18.0	0.0	18.0
2012	113	Wakiso	Headteacher	Day	4.0	5.0		9.0	2.0	7.0
2012	113	Wakiso	Deputy HM	Both	7.0	16.0		23.0	5.0	18.0
2012	113	Wakiso	Headteacher	Both	3.0	10.0		13.0	2.0	11.0
2012	113	Wakiso	Deputy HM	Day	1.0	7.0		8.0	2.0	6.0
2012	113	Wakiso	Headteacher	Day	2.0	6.0		8.0	0.0	8.0
2012	113	Wakiso	Headteacher	Day	3.0	3.0		6.0	1.0	5.0
2012	113	Wakiso	Deputy HM	Day	5.0	13.0		18.0	0.0	18.0
2012	113	Wakiso	Headteacher	Day	4.0	6.0		10.0	0.0	10.0
2012	113	Wakiso	Headteacher	Day	14.0	12.0		26.0	7.0	19.0
2012	113	Wakiso	Deputy HM	Both	8.0	13.0		21.0	0.0	21.0
2012	113	Wakiso	Headteacher	Both	5.0	11.0		16.0	1.0	15.0
2012	113	Wakiso	Headteacher	Day	3.0	15.0		18.0	10.0	8.0
2012	113	Wakiso	Headteacher	Day	3.0	15.0		18.0	8.0	10.0
2012	113	Wakiso	Headteacher	Both	2.0	2.0		4.0	6.0	-2.0
2012	113	Wakiso	Deputy HM	Day	3.0	5.0		8.0	13.0	-5.0
2012	113	Wakiso	Headteacher	Day	1.0	8.0		9.0	0.0	9.0
2012	113	Wakiso	Deputy HM	Day	5.0	12.0		17.0	2.0	15.0
2012	113	Wakiso	Headteacher	Day	3.0	13.0		16.0	5.0	11.0
2012	113	Wakiso	Headteacher	Day	7.0	11.0		18.0	1.0	17.0
2012	113	Wakiso	Deputy HM	Day	6.0	10.0		16.0	2.0	14.0
2012	113	Wakiso	Headteacher	Both	5.0	16.0		21.0	0.0	21.0
2012	113	Wakiso	Headteacher	Day	5.0	7.0		12.0	2.0	10.0
2012	113	Wakiso	Headteacher	Day	2.0	7.0		9.0	2.0	7.0
2012	114	Lyantonde	Headteacher	Day	5.0	3.0		8.0	3.0	5.0
